CBSA_ID,CBSA_Name_BRFSS,PercentAsthma,PercentObese,PercentBingeDrink,PercentCOPD,PercentCoronaryHeartDisease,PercentCurrentSmoker,PercentDepression,PercentDiabetes,PercentDifficultyErrandsAlone,PercentFluShot,PercentHealthCoverage,PercentOtherCancer,PercentSeatbeltUse,PercentSkinCancer,PercentStroke,PercentTooExpensiveToSeeDoctor,CBSA_Name,FIPS_ID,FIPS_Name
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08014,"Broomfield, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08019,"Clear Creek, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08031,"Denver, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08035,"Douglas, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08039,"Elbert, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08047,"Gilpin, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08059,"Jefferson, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08093,"Park, CO"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19049,"Dallas, IA"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19077,"Guthrie, IA"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19099,"Jasper, IA"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19121,"Madison, IA"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19153,"Polk, IA"
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",8.95,34.44,21.51,5.59,2.88,14.42,20.09,8.35,6.22,70.55,92.27,5.04,95.64,6.33,2.89,7.19,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19181,"Warren, IA"
20260,"Duluth, MN-WI Metropolitan Statistical Area",8.79,26.38,23.52,4.57,4.36,21.54,19.93,7.81,6.14,58.24,90.4,8.04,96.15,5.54,3.35,9.3,"Duluth, MN-WI (Metropolitan Statistical Area)",27017,"Carlton, MN"
20260,"Duluth, MN-WI Metropolitan Statistical Area",8.79,26.38,23.52,4.57,4.36,21.54,19.93,7.81,6.14,58.24,90.4,8.04,96.15,5.54,3.35,9.3,"Duluth, MN-WI (Metropolitan Statistical Area)",27075,"Lake, MN"
20260,"Duluth, MN-WI Metropolitan Statistical Area",8.79,26.38,23.52,4.57,4.36,21.54,19.93,7.81,6.14,58.24,90.4,8.04,96.15,5.54,3.35,9.3,"Duluth, MN-WI (Metropolitan Statistical Area)",27137,"St. Louis, MN"
20260,"Duluth, MN-WI Metropolitan Statistical Area",8.79,26.38,23.52,4.57,4.36,21.54,19.93,7.81,6.14,58.24,90.4,8.04,96.15,5.54,3.35,9.3,"Duluth, MN-WI (Metropolitan Statistical Area)",55031,"Douglas, WI"
21340,"El Paso, TX Metropolitan Statistical Area",7.32,34.66,19.22,,2.63,10.85,15.81,14.6,5.88,61.63,70.41,,97.45,,,22.04,"El Paso, TX (Metropolitan Statistical Area)",48141,"El Paso, TX"
21340,"El Paso, TX Metropolitan Statistical Area",7.32,34.66,19.22,,2.63,10.85,15.81,14.6,5.88,61.63,70.41,,97.45,,,22.04,"El Paso, TX (Metropolitan Statistical Area)",48229,"Hudspeth, TX"
21780,"Evansville, IN-KY Metropolitan Statistical Area",10.64,31.48,17.63,8.86,3.85,22.99,29.76,12.76,11.0,61.79,91.7,7.01,92.51,6.94,3.02,15.35,"Evansville, IN-KY (Metropolitan Statistical Area)",18129,"Posey, IN"
21780,"Evansville, IN-KY Metropolitan Statistical Area",10.64,31.48,17.63,8.86,3.85,22.99,29.76,12.76,11.0,61.79,91.7,7.01,92.51,6.94,3.02,15.35,"Evansville, IN-KY (Metropolitan Statistical Area)",18163,"Vanderburgh, IN"
21780,"Evansville, IN-KY Metropolitan Statistical Area",10.64,31.48,17.63,8.86,3.85,22.99,29.76,12.76,11.0,61.79,91.7,7.01,92.51,6.94,3.02,15.35,"Evansville, IN-KY (Metropolitan Statistical Area)",18173,"Warrick, IN"
21780,"Evansville, IN-KY Metropolitan Statistical Area",10.64,31.48,17.63,8.86,3.85,22.99,29.76,12.76,11.0,61.79,91.7,7.01,92.51,6.94,3.02,15.35,"Evansville, IN-KY (Metropolitan Statistical Area)",21101,"Henderson, KY"
22020,"Fargo, ND-MN Metropolitan Statistical Area",6.83,29.01,26.22,4.35,3.17,16.68,22.38,7.39,4.29,62.84,91.73,5.71,94.03,4.87,1.63,7.49,"Fargo, ND-MN (Metropolitan Statistical Area)",27027,"Clay, MN"
22020,"Fargo, ND-MN Metropolitan Statistical Area",6.83,29.01,26.22,4.35,3.17,16.68,22.38,7.39,4.29,62.84,91.73,5.71,94.03,4.87,1.63,7.49,"Fargo, ND-MN (Metropolitan Statistical Area)",38017,"Cass, ND"
22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",5.87,32.71,15.48,6.65,5.05,17.07,22.57,7.92,5.06,61.4,89.94,4.3,97.22,7.29,,12.93,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",05007,"Benton, AR"
22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",5.87,32.71,15.48,6.65,5.05,17.07,22.57,7.92,5.06,61.4,89.94,4.3,97.22,7.29,,12.93,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",05087,"Madison, AR"
22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",5.87,32.71,15.48,6.65,5.05,17.07,22.57,7.92,5.06,61.4,89.94,4.3,97.22,7.29,,12.93,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",05143,"Washington, AR"
22500,"Florence, SC Metropolitan Statistical Area",7.52,37.42,10.38,13.59,7.05,21.26,24.01,16.25,9.16,63.99,84.51,7.48,93.29,6.54,4.71,15.29,"Florence, SC (Metropolitan Statistical Area)",45031,"Darlington, SC"
22500,"Florence, SC Metropolitan Statistical Area",7.52,37.42,10.38,13.59,7.05,21.26,24.01,16.25,9.16,63.99,84.51,7.48,93.29,6.54,4.71,15.29,"Florence, SC (Metropolitan Statistical Area)",45041,"Florence, SC"
23060,"Fort Wayne, IN Metropolitan Statistical Area",10.69,33.94,15.46,7.76,5.77,21.11,24.74,10.92,7.48,46.29,88.62,6.47,94.68,3.87,3.34,12.65,"Fort Wayne, IN (Metropolitan Statistical Area)",18003,"Allen, IN"
23060,"Fort Wayne, IN Metropolitan Statistical Area",10.69,33.94,15.46,7.76,5.77,21.11,24.74,10.92,7.48,46.29,88.62,6.47,94.68,3.87,3.34,12.65,"Fort Wayne, IN (Metropolitan Statistical Area)",18183,"Whitley, IN"
23540,"Gainesville, FL Metropolitan Statistical Area",6.4,30.81,15.06,3.87,3.98,13.01,21.03,11.78,4.59,62.66,84.73,3.9,94.13,8.2,,14.71,"Gainesville, FL (Metropolitan Statistical Area)",12001,"Alachua, FL"
23540,"Gainesville, FL Metropolitan Statistical Area",6.4,30.81,15.06,3.87,3.98,13.01,21.03,11.78,4.59,62.66,84.73,3.9,94.13,8.2,,14.71,"Gainesville, FL (Metropolitan Statistical Area)",12041,"Gilchrist, FL"
23540,"Gainesville, FL Metropolitan Statistical Area",6.4,30.81,15.06,3.87,3.98,13.01,21.03,11.78,4.59,62.66,84.73,3.9,94.13,8.2,,14.71,"Gainesville, FL (Metropolitan Statistical Area)",12075,"Levy, FL"
24220,"Grand Forks, ND-MN Metropolitan Statistical Area",6.88,35.19,25.09,5.89,5.85,14.04,20.4,8.12,5.74,68.24,94.07,7.74,92.65,3.14,3.31,9.22,"Grand Forks, ND-MN (Metropolitan Statistical Area)",27119,"Polk, MN"
24220,"Grand Forks, ND-MN Metropolitan Statistical Area",6.88,35.19,25.09,5.89,5.85,14.04,20.4,8.12,5.74,68.24,94.07,7.74,92.65,3.14,3.31,9.22,"Grand Forks, ND-MN (Metropolitan Statistical Area)",38035,"Grand Forks, ND"
24260,"Grand Island, NE Metropolitan Statistical Area",6.32,36.63,14.99,5.7,4.97,16.08,19.66,11.24,6.77,70.38,84.23,7.64,87.29,6.77,3.35,15.29,"Grand Island, NE (Metropolitan Statistical Area)",31079,"Hall, NE"
24260,"Grand Island, NE Metropolitan Statistical Area",6.32,36.63,14.99,5.7,4.97,16.08,19.66,11.24,6.77,70.38,84.23,7.64,87.29,6.77,3.35,15.29,"Grand Island, NE (Metropolitan Statistical Area)",31093,"Howard, NE"
24260,"Grand Island, NE Metropolitan Statistical Area",6.32,36.63,14.99,5.7,4.97,16.08,19.66,11.24,6.77,70.38,84.23,7.64,87.29,6.77,3.35,15.29,"Grand Island, NE (Metropolitan Statistical Area)",31121,"Merrick, NE"
24340,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",10.01,32.29,19.88,6.77,2.69,14.49,24.96,10.03,7.24,58.75,91.93,5.52,94.49,6.42,3.68,11.93,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",26067,"Ionia, MI"
24340,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",10.01,32.29,19.88,6.77,2.69,14.49,24.96,10.03,7.24,58.75,91.93,5.52,94.49,6.42,3.68,11.93,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",26081,"Kent, MI"
24340,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",10.01,32.29,19.88,6.77,2.69,14.49,24.96,10.03,7.24,58.75,91.93,5.52,94.49,6.42,3.68,11.93,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",26117,"Montcalm, MI"
24340,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",10.01,32.29,19.88,6.77,2.69,14.49,24.96,10.03,7.24,58.75,91.93,5.52,94.49,6.42,3.68,11.93,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",26139,"Ottawa, MI"
24860,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",9.94,31.85,12.6,7.73,5.22,17.62,19.76,11.58,7.88,60.75,85.07,6.86,96.05,7.03,3.18,13.95,"Greenville-Anderson, SC (Metropolitan Statistical Area)",45007,"Anderson, SC"
24860,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",9.94,31.85,12.6,7.73,5.22,17.62,19.76,11.58,7.88,60.75,85.07,6.86,96.05,7.03,3.18,13.95,"Greenville-Anderson, SC (Metropolitan Statistical Area)",45045,"Greenville, SC"
24860,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",9.94,31.85,12.6,7.73,5.22,17.62,19.76,11.58,7.88,60.75,85.07,6.86,96.05,7.03,3.18,13.95,"Greenville-Anderson, SC (Metropolitan Statistical Area)",45059,"Laurens, SC"
24860,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",9.94,31.85,12.6,7.73,5.22,17.62,19.76,11.58,7.88,60.75,85.07,6.86,96.05,7.03,3.18,13.95,"Greenville-Anderson, SC (Metropolitan Statistical Area)",45077,"Pickens, SC"
25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",14.43,37.67,15.15,11.31,4.69,21.06,21.72,14.33,7.44,66.82,91.14,8.38,93.04,6.61,3.97,10.09,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",24043,"Washington, MD"
25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",14.43,37.67,15.15,11.31,4.69,21.06,21.72,14.33,7.44,66.82,91.14,8.38,93.04,6.61,3.97,10.09,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",54003,"Berkeley, WV"
25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",14.43,37.67,15.15,11.31,4.69,21.06,21.72,14.33,7.44,66.82,91.14,8.38,93.04,6.61,3.97,10.09,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",54065,"Morgan, WV"
25540,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",11.35,27.03,13.99,5.36,3.39,11.04,18.38,9.71,6.07,62.68,92.83,6.74,95.57,5.85,2.34,9.99,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",09003,"Hartford, CT"
25540,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",11.35,27.03,13.99,5.36,3.39,11.04,18.38,9.71,6.07,62.68,92.83,6.74,95.57,5.85,2.34,9.99,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",09007,"Middlesex, CT"
25540,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",11.35,27.03,13.99,5.36,3.39,11.04,18.38,9.71,6.07,62.68,92.83,6.74,95.57,5.85,2.34,9.99,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",09013,"Tolland, CT"
25940,"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area",5.34,25.11,18.85,6.03,4.07,13.28,16.06,10.04,4.0,71.37,86.2,9.24,95.93,10.75,3.03,16.1,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",45013,"Beaufort, SC"
25940,"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area",5.34,25.11,18.85,6.03,4.07,13.28,16.06,10.04,4.0,71.37,86.2,9.24,95.93,10.75,3.03,16.1,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",45053,"Jasper, SC"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48015,"Austin, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48039,"Brazoria, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48071,"Chambers, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48157,"Fort Bend, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48167,"Galveston, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48201,"Harris, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48291,"Liberty, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48339,"Montgomery, TX"
26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",5.91,30.97,18.79,3.99,3.51,15.07,16.05,10.03,8.07,63.23,70.97,4.86,95.83,3.86,3.72,21.51,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48473,"Waller, TX"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21019,"Boyd, KY"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21043,"Carter, KY"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21089,"Greenup, KY"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",39087,"Lawrence, OH"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54011,"Cabell, WV"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54079,"Putnam, WV"
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",14.96,38.47,10.12,16.53,7.78,24.25,27.96,14.17,12.89,68.86,93.29,8.96,93.79,6.41,5.28,10.7,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54099,"Wayne, WV"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18011,"Boone, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18013,"Brown, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18057,"Hamilton, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18059,"Hancock, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18063,"Hendricks, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18081,"Johnson, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18095,"Madison, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18097,"Marion, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18109,"Morgan, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18133,"Putnam, IN"
26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",9.98,31.95,17.13,7.24,4.17,19.37,22.57,11.78,7.57,59.13,90.25,6.85,93.79,6.57,3.39,12.25,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18145,"Shelby, IN"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28029,"Copiah, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28049,"Hinds, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28051,"Holmes, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28089,"Madison, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28121,"Rankin, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28127,"Simpson, MS"
27140,"Jackson, MS Metropolitan Statistical Area",6.88,35.21,12.83,5.66,4.51,15.8,17.59,13.34,9.33,57.56,82.33,6.9,97.09,4.73,3.01,15.7,"Jackson, MS (Metropolitan Statistical Area)",28163,"Yazoo, MS"
27260,"Jacksonville, FL Metropolitan Statistical Area",12.73,33.21,17.34,11.27,5.47,18.41,22.53,12.74,9.87,65.3,88.44,7.38,95.29,8.75,2.93,16.59,"Jacksonville, FL (Metropolitan Statistical Area)",12003,"Baker, FL"
27260,"Jacksonville, FL Metropolitan Statistical Area",12.73,33.21,17.34,11.27,5.47,18.41,22.53,12.74,9.87,65.3,88.44,7.38,95.29,8.75,2.93,16.59,"Jacksonville, FL (Metropolitan Statistical Area)",12019,"Clay, FL"
27260,"Jacksonville, FL Metropolitan Statistical Area",12.73,33.21,17.34,11.27,5.47,18.41,22.53,12.74,9.87,65.3,88.44,7.38,95.29,8.75,2.93,16.59,"Jacksonville, FL (Metropolitan Statistical Area)",12031,"Duval, FL"
27260,"Jacksonville, FL Metropolitan Statistical Area",12.73,33.21,17.34,11.27,5.47,18.41,22.53,12.74,9.87,65.3,88.44,7.38,95.29,8.75,2.93,16.59,"Jacksonville, FL (Metropolitan Statistical Area)",12089,"Nassau, FL"
27260,"Jacksonville, FL Metropolitan Statistical Area",12.73,33.21,17.34,11.27,5.47,18.41,22.53,12.74,9.87,65.3,88.44,7.38,95.29,8.75,2.93,16.59,"Jacksonville, FL (Metropolitan Statistical Area)",12109,"St. Johns, FL"
27980,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",10.92,23.35,20.62,3.55,3.44,12.04,12.43,10.82,5.38,51.94,92.2,7.29,97.14,6.6,1.88,7.34,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",15901,"Maui + Kalawao, HI"
28140,"Kansas City, MO-KS Metropolitan Statistical Area",8.49,31.16,20.68,5.98,3.81,17.05,20.45,9.65,6.45,60.57,87.51,6.38,94.86,6.99,3.38,12.18,"Kansas City, MO-KS (Metropolitan Statistical Area)",20091,"Johnson, KS"
28140,"Kansas City, MO-KS Metropolitan Statistical Area",8.49,31.16,20.68,5.98,3.81,17.05,20.45,9.65,6.45,60.57,87.51,6.38,94.86,6.99,3.38,12.18,"Kansas City, MO-KS (Metropolitan Statistical Area)",20103,"Leavenworth, KS"
