FIPS,Accommodation and food services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting","Arts, entertainment, and recreation",Construction,Educational services,Finance and insurance,Health care and social assistance,Industries not classified,Information,Management of companies and enterprises,"Mining, quarrying, and oil and gas extraction",Other services (except public administration),"Professional, scientific, and technical services",Real estate and rental and leasing,Utilities,Wholesale trade
36069,0.11226876461832873,0.03633850733574314,0.0002551562832234744,0.027322985328513714,0.06859451413991069,0.03291516053582819,0.02102913034233468,0.18532851371465023,0.00021263023601956197,0.01934935147778014,0.025345524133531788,0.0005953646608547736,0.03540293429725707,0.03046991282160323,0.010525196682968318,0.0,0.036317244312141186
36071,0.08987058972305358,0.05049951523837626,0.0012645955401930616,0.01746827972853349,0.05197487670193483,0.029254310163132825,0.024381402014922227,0.19881128019221853,4.2153184673102054e-05,0.02160772246343211,0.013059056611727016,0.00023605783416937148,0.051941154154196346,0.03566159423344434,0.015428065590355351,0.004864477511275977,0.07014289929604181
36073,0.08346361996392063,0.020805772699939867,,0.011785929043896573,0.0370414912808178,0.0,0.06975345760673482,0.16764882742032472,,0.008538785327720986,,0.004449789536981359,0.042934455802766086,0.01755862898376428,0.006975345760673482,0.0033674082982561634,0.03656043295249549
36075,0.15648358791030223,0.029777380565485862,0.00032499187520311994,0.012674683132921676,0.04212707182320442,0.004793630159246019,0.024780630484237894,0.20035749106272344,,0.007231069223269418,,,0.04066460838479038,0.043020799480013,0.009384140396490088,0.07474813129671758,0.030671108222294442
36077,0.13186517337928064,0.018684040491061815,0.0024768468662502694,0.033598966185655825,0.02029937540383373,0.057505922894680164,0.059982769760930435,0.3242515614904157,,0.011845789360327375,,0.0,0.04189101873788499,0.0283760499676933,0.01173810036614258,0.006730562136549645,0.022453155287529614
36079,0.10005128444216514,0.043125553638864285,0.0010723110634528416,0.039162664926103784,0.10569257308033009,0.01076973285467854,0.02429017669821437,0.24243554478064244,,0.010723110634528417,0.005641288638164949,,0.06606368595272506,0.05627301972119912,0.011375821716630145,0.0,0.05613315306074875
36081,0.09650014406700265,0.05826317064073579,5.303079852008718e-06,0.015062514472988764,0.09797616795914507,0.03139246503060761,0.035185934818077844,0.2398529986265023,7.954619778013077e-05,0.01219531596633605,0.009151348131283045,5.303079852008718e-05,0.05100148663005185,0.02952047784284853,0.023694160778774953,0.0051280782168924306,0.04503198640997403
36083,0.10926611623467722,0.022193601803086407,9.1994204365125e-05,0.014489087187507186,0.05908327775350153,0.11894850624410662,0.02470044387203606,0.1951657045606127,,0.022032611945447436,0.012258227731652907,0.0004139739196430625,0.04240932821232262,0.07771210413743934,0.013500149490582094,0.0,0.02520641199604425
36085,0.08889351711602544,0.04410595274159346,,0.019747803695849744,0.08545705846713117,0.04949257800666465,0.030255983035443804,0.31880490760375646,8.520145410481672e-05,0.017570433202059983,0.007440926991820661,,0.05326037564374432,0.03477166010299909,0.011966070887609816,0.009675098455013633,0.017106558618600425
36087,0.08922383459383379,0.04749815156293149,0.00014253008721059712,0.01935736746928922,0.055551101490330226,0.04953811343613316,0.028470384920316772,0.26140908807468577,0.0001870707394639087,0.02265337573603428,0.025307998610331648,0.0,0.05643300640494579,0.05284302983332888,0.022261417996205138,0.011268785020087834,0.0431688001639096
36089,0.12022604012591497,0.013463799446277545,0.0037926195623317026,0.0036409147798384346,0.04005006257822278,0.0,0.025448477263245724,0.24477566655288807,,0.013236242272537642,0.016156559335533054,0.0018963097811658513,0.0367504835589942,0.025524329654492358,0.006864641407820382,0.00777487010277999,0.02252816020025031
36091,0.13064513880174566,0.040518118821544595,0.003192928152145118,0.03552655428675004,0.062380613767236935,0.03817570864879185,0.04965072991174133,0.14715355335257457,8.365750616974108e-05,0.0168988162462877,0.033755803739490525,,0.036321300595362586,0.06562931359016187,0.015992526596115504,0.0019241226419040448,0.06185078289482857
36093,0.08635694452209239,0.032407148580906056,1.863550809712827e-05,0.04455749986023369,0.03982408080356311,0.04092357578129368,0.03732692271854792,0.22534056391047502,,0.019884087139635864,0.09263711075082462,,0.03578017554648628,0.0750824621233298,0.009634557686215314,0.0,0.015858817390656157
36095,0.10929063489108173,0.0519456339601564,0.0011171104077452988,0.01005399366970769,0.06590951405697264,0.0,0.04691863712530255,0.16458760007447404,,0.021969838018990877,,0.0,0.04189164029044871,0.03295475702848632,0.006888847514429343,0.0067026624464717926,0.01954943213554273
36097,0.1714049130554789,0.022081148219707424,0.0038642009384487995,0.011592602815346398,0.08280430582390284,,0.016284846812034227,0.19762627656638146,,0.011316588462600054,,,0.052442727021805136,0.012420645873585427,0.0033121722329561135,,0.0049682583494341705
36099,0.19165085388994307,0.02874762808349146,0.0004743833017077799,0.005123339658444023,0.029601518026565465,0.0,0.019924098671726755,0.11309297912713473,,0.003605313092979127,0.034345351043643266,,0.03273244781783681,0.015275142314990513,0.005028462998102467,0.0,0.031309297912713474
36101,0.09522882181110029,0.04003894839337877,7.789678675754625e-05,0.01916260954235638,0.02329113924050633,0.005024342745861733,0.04097370983446933,0.2583057448880234,,0.015306718597857838,0.0,0.0018305744888023369,0.0458033106134372,0.04471275559883155,0.008218111002921129,0.0060759493670886075,0.014644595910418695
36103,0.09040433798727637,0.06889714358908672,0.00029204560010247216,0.017650826181631867,0.082329533324794,0.013987447162802613,0.040122966568464195,0.1787114128346356,4.611246317407455e-05,0.0221852183937492,0.02031339396268306,0.0002783826480508945,0.04407839118739593,0.07087827163656547,0.011724520729260066,0.004411425643653132,0.07173049827078264
36105,0.09998498723915328,0.03773207226142221,0.0014512335485162388,0.027973777711054398,0.038482710303758196,0.01331131461742481,0.030325776910373817,0.3360356302857429,,0.009307911724966221,0.016614122003703147,0.0023519991993194217,0.06130210679077216,0.028123905319521594,0.016113696642145823,0.0,0.03853275283991393
36107,0.10826556620949145,0.05983735890277946,0.00024274790629930817,0.07658696443743172,0.042845005461827894,0.0026702269692923898,0.026823643646073553,0.1297487559169802,,0.013593882752761258,,0.022211433426386696,0.04369462313387547,0.034834324553950725,0.003155722781891006,,0.07974268721932273
36109,0.096274192879937,0.015458576816279166,0.005926478511334908,0.012391727796427535,0.02016246011024079,0.0,0.024182518960586846,0.12665257573873762,,0.02024534792158813,0.01116913257905425,0.0,0.02683492892370177,0.04540179866550624,0.0147747523726636,0.0,0.012246674126569688
36111,0.160474872415881,0.037042643369950695,0.004692500648732808,0.028327999308018336,0.05276360176455324,0.016521062191851916,0.03116079923882017,0.21001643456448404,4.3248853905371505e-05,0.013515266845428597,0.004043767840152236,0.0004973618199117724,0.04344347374794568,0.03539918692154658,0.013255773721996367,0.0,0.036653403684802355
36113,0.14645468998410174,0.04604133545310016,0.0004451510333863275,0.03933227344992051,0.04158982511923688,0.004801271860095389,0.03812400635930048,0.20543720190779013,,0.027980922098569158,0.014276629570747218,0.0028298887122416533,0.04941176470588235,0.027090620031796502,0.008553259141494435,0.0,0.019109697933227345
36115,0.06590096027113537,0.0441536433816607,0.0016004518922990022,0.01694596121257767,0.09998117115420825,0.001035586518546413,0.020335153455093204,0.16503483336471475,,0.008284692148371305,0.0,0.014686499717567313,0.04236490303144417,0.026642816795330447,0.004613067218979476,,0.022029749576350968
36117,0.08365365162856565,0.03732551082338661,0.0,0.008496864252478252,0.052801942140400564,0.0053105401577989075,0.023568682986040868,0.15997370018207566,0.00010115314586283633,0.00662553105401578,0.004855351001416144,0.0,0.03429091644750152,0.03226785353024479,0.010924539753186325,0.0,0.03267246611369613
36119,0.08684953860295067,0.06112026274070364,0.0004983191411353414,0.026997020413011035,0.07281139782392035,0.04882236600895425,0.054639531941482355,0.20986207145844846,9.036875616444016e-05,0.022894278883145453,0.03903155676965262,1.807375123288803e-05,0.05321428755854604,0.06306448198047002,0.023896081094339817,0.008455933612529757,0.047453924844178444
36121,0.08164453761938038,0.10330771022594921,0.004658746797111577,0.02166317260656883,0.044840437922198925,0.0,0.039715816445376195,0.14686699277894247,,0.006172839506172839,,,0.050896808758443976,0.0363382250174703,0.011879804332634521,0.004775215467039367,0.03505706964826462
36123,0.09058188362327535,0.019596080783843232,,0.003799240151969606,0.0673865226954609,0.0,0.01859628074385123,0.18136372725454908,,0.011197760447910418,,,0.047390521895620874,0.021395720855828835,0.01999600079984003,,0.014197160567886422
37001,0.12327080099871786,0.04571833457048384,0.0002530535123827519,0.012753897024090695,0.0537485660300965,0.06073284297186045,0.02299412915851272,0.21124907213712127,,0.010054659558674675,0.015065119103853162,,0.037553141237600375,0.022319319792158714,0.007540994669006006,0.0,0.04104527970848235
37003,0.0754128201794305,0.03471590170328956,,0.008061370432973605,0.027564685996619424,,0.022363801846313872,0.08360421271616175,,0.0029905083864256925,,,0.057859836172149265,0.01651280717722013,0.001950331556364582,,0.01196203354570277
37005,0.10985020426690877,0.019518837948252384,,0.049477984566500224,0.06899682251475261,,0.030866999546073536,0.18837948252383113,,0.01044030866999546,0.0,,0.044938719927371765,0.020426690876078075,0.006354970494779845,,0.0027235587834770767
37007,0.09025898724391186,0.03788171627367607,0.02493235407808272,0.001932740626207963,0.05875531503672207,,0.01604174719752609,0.18322381136451488,,0.0030923850019327404,,,0.025705450328565905,0.019907228449942017,0.017587939698492462,0.00831078469269424,0.07479706223424816
37009,0.11177212907878133,0.012979989183342347,0.002523886785649901,0.007932215612042546,0.13268433387416623,,0.03749774652965567,0.21326843338741663,,0.03695691364701641,0.009194159004867496,0.0023436091581034795,0.041463854335676946,0.015503875968992248,0.0075716603569497025,,0.01712637461691004
37011,0.14387733669397185,0.026675068262969965,0.000630119722747322,0.14723797521529092,0.07057340894770006,,0.01575299306868305,0.16761184625078765,,0.006931316950220542,,,0.05692081495484142,0.013022474270111321,0.026254988447805085,,0.010081915563957152
37013,0.1050413486005089,0.07514312977099237,0.013517811704834605,0.010098600508905852,0.05176526717557252,0.015108142493638677,0.030613867684478373,0.15378498727735368,,0.015903307888040712,0.0,,0.05057251908396947,0.01924300254452926,0.011688931297709924,,0.03951972010178117
37015,0.03306288032454361,0.06632860040567952,0.04503042596348884,0.009330628803245436,0.00973630831643002,0.0,0.01359026369168357,0.1821501014198783,,0.002231237322515213,,,0.053955375253549695,0.006490872210953347,0.0008113590263691683,,0.03874239350912779
37017,0.053680078508341514,0.052894995093228654,0.01069676153091266,0.0011776251226692837,0.016290480863591757,0.0,0.01491658488714426,0.12208047105004907,,0.0020608439646712462,0.0025515210991167814,,0.029636898920510305,0.014033366045142296,0.002747791952894995,,0.013837095191364083
37019,0.1577528782103115,0.04709098609988063,0.0021177467174925877,0.055484963998305804,0.08351622964075314,0.01428516422163182,0.024450348465596242,0.15178468291555966,,0.016210388510261447,0.00034654037195333255,,0.03827345885795695,0.03272881290670363,0.029455931616033267,0.0,0.025412960609911054
37021,0.15717790093579906,0.05074624400155278,0.0001156327174514549,0.022630974701213318,0.04288321921485385,0.03077482180172293,0.023316511526104085,0.22584721614232736,4.955687890776639e-05,0.015131367026504671,0.011232892552427048,0.0007598721432524179,0.042453726264319876,0.039001263700412146,0.015246999743956125,0.002799963658288801,0.03634997067884665
37023,0.11907558090764198,0.04135559097391159,0.000503313480412717,0.006123647345021391,0.02650784330173643,0.006081704554986998,0.015057461622347118,0.18857478399463132,,0.004194279003439309,0.018538713195201745,,0.04563375555741968,0.01681905880379163,0.004823420853955205,0.002348796241926013,0.03422531666806476
37025,0.15999759943586742,0.05635324301210785,0.001305306747085565,0.037988927397938514,0.07083164543667762,0.017269058228683742,0.01471845883782689,0.14467899956489774,0.00016503878411426684,0.01620380789485529,0.012257880601941456,,0.04822133201302306,0.025340955124454247,0.011822778352912934,0.0,0.05084694903302276
37027,0.10407689758037786,0.03063592026137601,,0.00748141483971779,0.03513423931057342,0.0019887305270135896,0.016667455845447227,0.15516833183389364,,0.005350632132203229,0.008854585917893839,0.0008523130830058242,0.04512524267247502,0.017803873289454993,0.006060893034708083,0.0,0.10175671196552867
37029,0.16885553470919323,0.054409005628517824,0.10318949343339587,,0.08818011257035648,,0.024390243902439025,0.058161350844277676,,,,,0.13320825515947468,0.0600375234521576,,,
37031,0.1972876151484135,0.03771750255885364,0.00035823950870010233,0.02374616171954964,0.05772773797338792,0.011412487205731832,0.028761514841351074,0.17804503582395087,5.117707267144319e-05,0.01218014329580348,0.02001023541453429,,0.05337768679631525,0.031166837256908903,0.03167860798362334,0.006806550665301944,0.014329580348004094
37033,0.10664335664335664,0.030885780885780884,0.022144522144522144,0.009906759906759906,0.12937062937062938,,0.02505827505827506,0.21445221445221446,,,,,0.07517482517482517,0.023310023310023312,,,0.020396270396270396
37035,0.0894811303643333,0.05886407332615872,0.00012092044643828825,0.011136773116966347,0.02850094922550454,0.017557648822839455,0.01503041149227923,0.14768014123508144,,0.019613296412290353,0.02006070206411202,0.0,0.034220486342035575,0.027823794725450126,0.008379786938173376,0.0,0.06854980108586561
37037,0.10674236052705355,0.04387440426128399,0.007289038407625455,0.029576675077095597,0.07036725539669189,0.015419119708438464,0.017311466218110458,0.18867395570507428,,0.007078777684328567,0.0,0.008901037286234932,0.04429492570787777,0.04149144939725259,0.00911129800953182,0.008480515839641154,0.04072049341183067
37039,0.24843061306264191,0.007746761052490984,,0.001469213303058635,0.06704955255776679,,0.027247228529451047,0.17510351275544278,,0.009483104047014825,,,0.03165486843862695,0.012555095498864698,0.008948844664084413,,0.015760651796447176
37041,0.11114023591087811,0.01598951507208388,0.01730013106159895,0.004980340760157274,0.045871559633027525,,0.025950196592398427,0.26238532110091745,,0.01703800786369594,,,0.05137614678899083,0.035386631716906945,0.007863695937090432,,0.05321100917431193
37043,0.10952380952380952,0.025595238095238095,,0.0,0.0988095238095238,,0.025595238095238095,0.19464285714285715,,0.005952380952380952,,,0.07797619047619048,0.018452380952380953,0.006547619047619048,,0.026785714285714284
37045,0.09888022395520896,0.042258215023661935,0.0006665333599946677,0.010997800439912017,0.03542624808371659,0.051089782043591284,0.01633006731986936,0.18093048057055255,0.0,0.0061987602479504095,0.00403252682796774,,0.05105645537559155,0.03159368126374725,0.010364593747917083,0.0,0.04035859494767713
37047,0.10058231868713605,0.06149638256573143,0.009175930827598376,0.0021175224986765486,0.043056290806423154,0.0018528321863419798,0.07931886359625905,0.23830951120522323,,0.006881948120698782,0.005205576142579848,,0.029645314981471677,0.01738133050997,0.0070584083289218285,0.0,0.027704252691018175
37049,0.13520967399759565,0.0581288452018952,0.004844070433491266,0.013365391415034298,0.03822219079273036,0.009475991796902623,0.021745279683190722,0.2406831200056573,,0.013754331376847465,0.004066190509864931,0.0015911180255993211,0.04409164839827452,0.05614878721448271,0.011491407962661763,0.0,0.0257053956580157
37051,0.15927702825986625,0.06910948685749858,0.0011054941988386945,0.01097981131467946,0.04214830794989857,0.023537366777216087,0.02045700915520924,0.20918526150840927,0.0,0.015702310804864176,0.004325380214873727,0.0002039261143488854,0.051754301231069756,0.06376447607088043,0.018514344592201436,0.0031340223889407648,0.025877150615534878
37053,0.1212584662442648,0.1162333406161241,,0.03036923749180686,0.08651955429320515,0.0,0.01551234433034739,0.055713349355473014,,0.01551234433034739,,,0.07362901463840944,0.03146165610662006,0.09198164736727114,,0.028621367708105746
37055,0.29204271443334484,0.03169135377196004,0.00048225973131243543,0.02280399586634516,0.0728901136755081,0.003238029624526352,0.029555632104719256,0.06682741991043747,,0.011091973820186014,0.004133654839820875,,0.04085428866689631,0.031346882535308304,0.08859800206682741,0.0,0.01060971408887358
37057,0.10296929777966642,0.07394029533623712,0.0004515032401997238,0.025629448634866672,0.05545522150217784,0.005338361840008499,0.022468925953468607,0.10806862849251035,,0.0053649208541378945,0.04100711781578668,,0.044805056836290234,0.02103473919048125,0.010676723680016998,0.0,0.04804525656007649
37059,0.12960609911054638,0.08047437526471835,0.0008470986869970351,0.010800508259212199,0.06332062685302838,0.0015883100381194409,0.017047861075815334,0.14866581956797967,,0.0019059720457433292,,0.0,0.05241423125794155,0.027107157983905124,0.017894959762812367,,0.05897924608216857
37061,0.08463268365817092,0.04632683658170914,0.010794602698650674,0.0011244377811094452,0.0341079460269865,0.0013493253373313343,0.017691154422788607,0.11551724137931034,,0.003298350824587706,,,0.027511244377811096,0.010644677661169416,0.0034482758620689655,0.0017991004497751124,0.05014992503748126
37063,0.08833032801409199,0.048472498723173614,,0.011778071940046486,0.0256616045277827,0.12370623612428472,0.05024442105043725,0.1421550744728531,0.0002762114216028601,0.022143817554538727,0.025531316121366256,,0.035641696459282265,0.16444481504257824,0.011762437331276514,0.0011882302665179641,0.08288948416214131
37065,0.08437683838978065,0.016892175813093536,0.0002521220270610976,0.0034456677031683334,0.037061937977981345,0.0,0.012101857298932683,0.20060509286494663,,0.0,,,0.027733422976720733,0.010757206487940162,0.009160433649886545,0.0,0.031011009328515002
37067,0.09871291075801583,0.06484423942137935,0.00015376729882111737,0.013656814169371832,0.0385557264081098,0.05417734495130702,0.060459023862406744,0.21276268580215274,6.264593655675153e-05,0.01123070789908309,0.055213850447064186,0.0,0.045418304003644855,0.03677885984395467,0.010285323765590295,0.0,0.05396662680107068
37069,0.08306984765737281,0.03947494490754048,0.012455686499952094,0.005844591357669828,0.09849573632269809,0.03286384976525822,0.014851010826865957,0.08766887036504743,,0.0,,0.0018204464884545367,0.04541534923828686,0.019833285426846797,0.0053655264922870555,0.0,0.060362173038229376
37071,0.11384394775398235,0.05551918700707628,4.6759562330496584e-05,0.015570934256055362,0.046759562330496586,0.01811153714267901,0.017721874123258208,0.1887060070451074,9.351912466099317e-05,0.00794912559618442,0.01761276847782038,,0.049097540447021415,0.021135322173384458,0.010972910626889865,0.009273979862215157,0.04786620530565167
37073,0.06363636363636363,,0.1965909090909091,,0.048863636363636366,,0.0375,0.09659090909090909,,,,,0.09090909090909091,0.031818181818181815,,,0.03068181818181818
37075,0.18014500836586725,0.14166201896263245,0.0033463469046291134,,0.2571109871723369,,0.03290574456218628,0.14166201896263245,,,,,0.03680981595092025,0.008365867261572783,0.0039040713887339654,0.0,
37077,0.08374810647046094,0.06787852557166558,0.002164033758926639,0.0025247060520810793,0.061170020918993005,0.0,0.009882420832431653,0.17196854937603692,,0.003246050638389959,,,0.031162086128543605,0.017600807905936666,0.0075741181562432374,0.0,0.06369472697107408
37079,0.11621233859397417,0.0392156862745098,,,0.11669057867049258,,0.021042563366810138,0.28598756575801054,,,,,0.05643232902917265,0.024390243902439025,0.00430416068866571,,0.016260162601626018
37081,0.10259844322344322,0.09066315628815629,0.00011828449328449328,0.013976648351648352,0.045112179487179487,0.026728479853479852,0.05049603174603175,0.13810286935286936,3.434065934065934e-05,0.025179334554334555,0.042799908424908426,0.0003128815628815629,0.035038919413919414,0.04423076923076923,0.01911248473748474,0.0,0.0702724358974359
37083,0.1466305189775368,0.05383423702556158,0.005267234701781564,0.007900852052672347,0.0402013942680093,0.006429124709527498,0.02300542215336948,0.22664601084430674,,0.00975987606506584,,,0.04601084430673896,0.016266460108443067,0.008752904725019365,0.008288148721920992,0.030983733539891558
37085,0.1383442265795207,0.039397240377632536,0.0005446623093681918,0.008487654320987654,0.07012527233115469,0.08365105301379812,0.022376543209876542,0.18704611474219318,0.00045388525780682646,0.006127450980392157,0.019335511982570806,0.0,0.03853485838779956,0.02351125635439361,0.016022149600580973,0.0,0.027233115468409588
37087,0.15572792362768498,0.041633518960487934,0.0003977724741447892,0.010739856801909307,0.04879342349509414,0.007557677008750994,0.02671705118005834,0.21705118005833995,,0.007889154070538319,0.0029832935560859188,,0.07418456642800318,0.030363298859718908,0.013192787059135508,0.0,0.035070273137098915
37089,0.11637748624629708,0.03769421437639804,0.0016927634363097758,0.01765310440723052,0.06226951212139532,0.017169457711142012,0.020252705398706244,0.18708058763073573,,0.009340426818209298,0.01910404449549604,0.0009068375551659513,0.0589142131672813,0.029260625113354696,0.012151623239223747,0.006045583701106342,0.04739737621667372
37091,0.09215475550779151,0.055749596990865125,0.0028210639441160665,0.0024180548092423426,0.04406233207952714,0.0,0.02135948414830736,0.27619559376679204,,0.010746910263299301,0.028479312197743148,,0.04983879634605051,0.013702310585706609,0.004164427727028479,0.0,0.022568511552928532
37093,0.09461899602744674,0.015529071867100036,,0.005958829902491874,0.04875406283856988,0.009570241964608163,0.012278801011195377,0.2829541350668111,,0.003791982665222102,,,0.048392921632358255,0.025279884434814014,0.008847959552184904,,0.014987360057782593
37095,0.17064439140811455,,0.00954653937947494,0.021479713603818614,0.12291169451073986,,0.0477326968973747,0.12410501193317422,,0.016706443914081145,,,0.02028639618138425,0.014319809069212411,0.07517899761336516,,0.10620525059665871
37097,0.10714021018928895,0.050620340038243186,0.0008893763989149608,0.030327735203000163,0.06270103612350474,0.018469383217467352,0.01932911373641848,0.14120332626773194,,0.00884929516920386,0.07700517320605368,,0.039354905651987016,0.04559536338437366,0.009797963328046484,0.0029349421164193705,0.04417236114610972
37099,0.3738140417457306,0.053044678281869935,0.0007762635846127307,0.03165430395031913,0.053044678281869935,0.011557702259789547,0.018630326030705538,0.15965154390201827,,0.007590132827324478,,,0.034241849232361565,0.024495428670001724,0.010781438675176816,0.0,0.011902708297395204
37101,0.14409940897199883,0.047524464683654684,0.0011384555760100765,0.006927623292316636,0.09688983625617673,0.007097180505764945,0.021049316926654394,0.15146303652746826,,0.005159383780641411,0.007315182637341343,0.0020831314795077996,0.03790814843522915,0.026281368084487937,0.01094855149694797,0.0,0.05091560895262087
37103,0.10722610722610723,0.03496503496503497,0.037296037296037296,,0.13986013986013987,,0.016317016317016316,0.23193473193473194,,,,,0.053613053613053616,0.022144522144522144,,,0.14918414918414918
37105,0.08620689655172414,0.04344317988788857,0.0011890606420927466,0.010191948360794971,0.0679038559537965,0.005902836758960421,0.014268727705112961,0.1210718532359436,,0.007134363852556481,0.0,0.0,0.03804994054696789,0.015542721250212332,0.00624256837098692,0.004501443859351113,0.040512994734160014
37107,0.08184438040345822,0.11819678880197612,0.0020584602717167557,0.006134211609715933,0.07299300123507617,0.011156854672704816,0.02268423219431865,0.17591601482091396,,0.004734458624948539,0.004734458624948539,,0.03449979415397283,0.025195553725813093,0.007945656648826677,0.001440922190201729,0.026348291477974475
37109,0.11263294422827497,0.04311284046692607,0.0011413748378728923,0.02666666666666667,0.08088197146562906,0.01846952010376135,0.020959792477302206,0.1369649805447471,,0.007678339818417639,0.004824902723735408,0.0,0.05312581063553826,0.02687418936446174,0.0063294422827496755,0.0,0.06500648508430609
37111,0.0958570268074736,0.05243335056495089,0.0012554464219776973,0.010117421165349678,0.04541762055978141,0.0,0.011520567166383576,0.12332914851192674,,0.004283287792629791,,0.005169485266966989,0.03397090318292593,0.01417915958939517,0.0036186396868768925,,0.01979174359353076
37113,0.16194245373836774,0.0309123970478126,,0.03540485613434592,0.08503583270938068,0.006203872071879345,0.04085998502513638,0.15680821478232967,,0.0842870895282918,,0.002139266231682533,0.0666381431169109,0.022997111990587227,0.011872927585838057,0.0,0.011659000962669804
37115,0.1337846550612508,0.020309477756286266,,0.009026434558349452,0.06125080593165699,0.0,0.015151515151515152,0.18085106382978725,,0.002256608639587363,,,0.03868471953578337,0.009993552546744036,0.006447453255963894,,0.005802707930367505
37117,0.15386016023306628,0.016205389657683904,0.02221412964311726,0.004552075746540422,0.04424617625637291,,0.02858703568827385,0.19592134013109977,,0.006190823015294974,,,0.03332119446467589,0.014930808448652586,0.0067370721048798255,,0.03641660597232338
37119,0.10263236013831725,0.08975056361871295,7.541659646504761e-05,0.023706485024991775,0.04680482345295689,0.021050858064360845,0.1136062772281994,0.11315859147471538,6.0975120546208715e-05,0.035253247326321194,0.042210829502330696,0.0,0.043557095979653564,0.07743358926837879,0.019712614629215107,0.0,0.06274500365048419
37121,0.12098009188361408,0.015569167942827974,0.0010209290454313426,,0.06278713629402756,0.0,0.021694742215416028,0.20877998979070955,,0.004338948443083206,0.009443593670239918,0.0,0.04211332312404288,0.016079632465543645,0.019908116385911178,0.006380806533945891,0.00587034201123022
37123,0.060748256182625235,0.06962587190868738,0.014457831325301205,0.0,0.05567533291058973,,0.018516169942929612,0.14191502853519342,,0.0,0.00786303107165504,,0.06341154090044387,0.00798985415345593,0.0024096385542168677,0.0,0.031578947368421054
37125,0.16897096264784556,0.0465693383608882,0.001804763285958297,0.029359631312643013,0.06371458957749203,0.015985046247059202,0.022172806084630507,0.29433755519030586,0.0001289116632827355,0.01546939959392826,0.008347030197557124,0.001546939959392826,0.042959811788971604,0.041122820587192625,0.007960295207708917,0.0,0.017403074543169292
37127,0.10580148474017047,0.05793236183667858,0.003271927412702777,0.010778113830079736,0.054357987352213366,0.013637613417651911,0.03841077811383008,0.16183667858124828,0.000192466318394281,0.006543854825405554,0.033846576849051416,,0.03101457244982128,0.024195765740995325,0.011080560901842177,,0.06351388507011273
37129,0.15841544420140075,0.04980835223053922,0.00011037306094599747,0.022686680981718207,0.056480905460456345,0.01797074110493468,0.03196805201581345,0.18470430053581105,5.0169573157271576e-05,0.034356123698099574,0.03660372057554534,,0.04296522245188738,0.05571832794846582,0.018151351568300857,0.0,0.03385442796652686
37131,0.022738038844149693,0.006158218853623875,0.009000473709142587,0.0009474182851729038,0.083846518237802,0.0,0.004973945997157745,0.12079583135954523,,,,,0.043107531975367125,0.004263382283278067,0.0026054002842254855,,0.15940312648034108
37133,0.22227849525899665,0.08331223094454292,0.0013786894009735235,0.013449255789088658,0.05661067499507611,0.009482006696491376,0.027320559353985537,0.15497594327677894,0.00014068259193607383,0.014265214822317886,0.003742156945499564,,0.0495484088798852,0.043020736614051376,0.02053965842266678,0.0,0.010720013505528826
37135,0.13678818921361857,0.030215641544355014,0.0005165066930658977,0.012955709551069599,0.03570352515818018,0.027181164722592865,0.02124133775233504,0.3900916799380192,8.608444884431627e-05,0.021886971118667414,0.0076399948349330695,0.00030129557095510696,0.061119958679464556,0.044957603408944176,0.01725993199328541,0.0,0.021843928894245256
37137,0.22649186256781192,0.005877034358047016,0.0076853526220614825,0.018083182640144666,0.07640144665461121,0.0,0.016726943942133816,0.14737793851717904,,0.0054249547920434,,,0.04294755877034358,0.022151898734177215,0.01763110307414105,,0.03842676311030741
37139,0.16713116964847613,0.02939854355839252,,0.011777398183943182,0.04207497977164434,0.018520183403757978,0.048458149779735685,0.21765710689562168,,0.011597590578081452,,,0.0636518924750517,0.03164613863166412,0.012047109592735772,0.005753843387575295,0.051245167670592465
37141,0.15516283205512948,0.04434811603867956,0.0028898521729465378,0.014338112704234745,0.0998110481271535,0.001889518728465044,0.013782371901745026,0.1731688340557964,,0.003779037456930088,0.0,,0.059353117705901966,0.025341780593531177,0.03723463376681116,,0.04523730132266311
37143,0.19594594594594594,0.09234234234234234,0.028528528528528527,,0.052552552552552555,,0.027777777777777776,0.0960960960960961,,0.005255255255255256,,,0.08258258258258258,0.024774774774774775,0.0,,0.05105105105105105
37145,0.11375233354075918,0.05189794648413192,0.0014934660858743,0.011574362165525825,0.06484131922837585,0.022650902302426883,0.022153080273802115,0.1549471064094586,,0.01568139390168015,,,0.04940883634100809,0.014810205351586808,0.007093963907902925,0.055631611698817675,0.0283758556316117
37147,0.1446443562857002,0.04974567482592306,0.00136627763419974,0.009761477555186094,0.0402146537391562,0.013070173994633656,0.03654381142076413,0.2597244399084759,0.0001810729394722547,0.017547613952493046,0.024774070355067575,0.0005267576421011046,0.03733394788391579,0.033366804391841844,0.012362343413060297,0.0011193599894648472,0.02760539268136101
37149,0.10410334346504559,0.021023302938196556,0.01342451874366768,0.027102330293819657,0.08156028368794327,0.004559270516717325,0.02684903748733536,0.3860182370820669,,0.012411347517730497,,,0.0671225937183384,0.03343465045592705,0.016210739614994935,,0.010638297872340425
